id	cid	canonical_smiles	isomeric_smiles
3100	11442475	"CC(=O)OC1C(OC(C1OC(=O)C)N2C=NC3=C(N=CN=C32)N)COP4OCCS4"	"CC(=O)O[C@@H]1[C@H](O[C@H]([C@@H]1OC(=O)C)N2C=NC3=C(N=CN=C32)N)COP4OCCS4"
3097	18748105	"CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)CNC(=O)C(C(C)O)N"	"CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)CNC(=O)C(C(C)O)N"
3096	15560475	"C1=COC(C2C1(C(C=C2CO)O)OC3C(C(C(C(O3)CO)O)O)O)OC4C(C(C(C(O4)CO)O)O)O"	"C1=COC(C2C1(C(C=C2CO)O)OC3C(C(C(C(O3)CO)O)O)O)OC4C(C(C(C(O4)CO)O)O)O"
3093	46705465	"CC(C)C(C)(CC(C(C)(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(C4)O)O)C)C)O)O)O)O"	"CC(C)[C@@](C)(C[C@H]([C@@](C)(C1CC[C@@]2([C@@]1(CCC3C2=CC(=O)C4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)C)O)O)O)O"
3092	130063133	"CC1=CC(=C(C=C1C(=O)OC)O)C=O"	"CC1=CC(=C(C=C1C(=O)OC)O)C=O"
309	150875	"C(C=O)C(=O)C(=O)O"	"C(C=O)C(=O)C(=O)O"
3091	1669833	"COC1=CC=C(C=C1)NC(=O)COC(=O)C2=CC(=C(C(=C2)OC)OC)OC"	"COC1=CC=C(C=C1)NC(=O)COC(=O)C2=CC(=C(C(=C2)OC)OC)OC"
3087	10921854	"COC(=O)C(=C)COCC(=C)C(=O)OC"	"COC(=O)C(=C)COCC(=C)C(=O)OC"
3084	67784365	"C1CC2(C(C(CC1O2)C(=O)O)C(=O)O)C(=O)O"	"C1CC2(C(C(CC1O2)C(=O)O)C(=O)O)C(=O)O"
3083	131841438	"CCC(C)C(=O)OC1C(OC(C(C1O)OC(=O)C(C)CC)OC2(C(C(C(O2)CO)O)O)CO)CO"	"CCC(C)C(=O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1O)OC(=O)C(C)CC)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)CO"
3082	132519628	"COC1=C(C=C(C(=C1OC)OC2C(C(C(C(O2)CO)O)O)O)C3C4COC(C4CO3)C5=CC6=C(C=C5)OCO6)O"	"COC1=C(C=C(C(=C1OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C3C4COC(C4CO3)C5=CC6=C(C=C5)OCO6)O"
3081	131836709	"CC(C)C=CC1=C(C2=C(C=C1O)OC(C(C2=O)CC=C(C)C)C3=C(C=C(C=C3)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O"	"CC(C)/C=C/C1=C(C2=C(C=C1O)OC(C(C2=O)CC=C(C)C)C3=C(C=C(C=C3)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O"
3080	87361750	"CC#COC(=O)CCCCCCCC(=O)OC#CC"	"CC#COC(=O)CCCCCCCC(=O)OC#CC"
3079	130030099	"C1=C(C=C(C(=CC1=O)O)O)O"	"C1=C(C=C(C(=CC1=O)O)O)O"
3077	9549266	"C1=CC=C(C=C1)C(=O)OCC2C(C(C(C(O2)O)O)O)O"	"C1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)O)O)O)O"
3075	6325724	"COC1=C(C=CC(=C1)C=CC(=O)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O"	"COC1=C(C=CC(=C1)/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@]3([C@H]([C@@H]([C@H](O3)CO)O)O)CO)O)O)O)O"
307	545982	"CCC(=O)CCCCCC(=O)O"	"CCC(=O)CCCCCC(=O)O"
3073	117328143	"C1=C(C(=CC(=C1C(=O)O)O)O)C(C(=O)O)O"	"C1=C(C(=CC(=C1C(=O)O)O)O)C(C(=O)O)O"
3070	133825690	"CCC(CC)NS(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)NC2CC2"	"CCC(CC)NS(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)NC2CC2"
3065	129988565	"CC(C)(C1C(CC(=O)O1)C(=O)O)C(=O)O"	"CC(C)(C1C(CC(=O)O1)C(=O)O)C(=O)O"
3064	6325881	"C1=COC(C2C1C(C3C2(O3)CO)O)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O"	"C1=CO[C@H]([C@H]2[C@@H]1[C@@H]([C@H]3[C@@]2(O3)CO)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO[C@@H]5[C@@H]([C@H]([C@H]([C@H](O5)CO)O)O)O)O)O)O"
3063	23493714	"CC1=CC=C(C=C1)OC2=NC=NC(=C2[N+](=O)[O-])N(CCOC)CCOC"	"CC1=CC=C(C=C1)OC2=NC=NC(=C2[N+](=O)[O-])N(CCOC)CCOC"
3062	15607504	"C=CC(CCCCCCC(=O)O)CCCCCC(=O)O"	"C=CC(CCCCCCC(=O)O)CCCCCC(=O)O"
3061	44583907	"C1=COC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O"	"C1=COC2=CC(=CC(=C2C1=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O"
3060	129925890	"C1CCC2C(C(C1)C(=O)O2)C(=O)O"	"C1CCC2C(C(C1)C(=O)O2)C(=O)O"
3059	88852604	"CCC(=O)OCCCCCCCCCC(=O)O"	"CCC(=O)OCCCCCCCCCC(=O)O"
3056	123386550	"C1C(C(C2C(C1(C(=O)O)O)O2)O)OC(=O)C=CC3=CC(=C(C=C3)O)O"	"C1C(C(C2C(C1(C(=O)O)O)O2)O)OC(=O)C=CC3=CC(=C(C=C3)O)O"
3055	87483610	"C1C2C3C(CC(C3C1C(=O)OC2=O)C(=O)O)C(=O)O"	"C1C2C3C(CC(C3C1C(=O)OC2=O)C(=O)O)C(=O)O"
3054	118900773	"CCCOCCOC1C(C(C(C(O1)CO)O)O)OC2C(C(C(C(O2)CO)O)O)O"	"CCCOCCO[C@@H]1[C@H]([C@H]([C@@H]([C@@H](O1)CO)O)O)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O"
3052	54423211	"C1=CC(=C(C(=C1)O)C=CC=O)O"	"C1=CC(=C(C(=C1)O)C=CC=O)O"
305	1110	"C(CC(=O)O)C(=O)O"	"C(CC(=O)O)C(=O)O"
3051	10822044	"CCCCCC(C(C(=O)O)O)C(=O)O"	"CCCCC[C@H]([C@@H](C(=O)O)O)C(=O)O"
3048	6335155	"CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO[P+](=O)OC(C)C"	"CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)CO[P+](=O)OC(C)C"
3047	10889156	"COC(=O)C1=C(C(=CC=C1)C(=O)OC)O"	"COC(=O)C1=C(C(=CC=C1)C(=O)OC)O"
3044	87352860	"CCCCCC=CCC=CCCCCCCCC(=O)OCC(C(C(C(C=O)O)O)O)O"	"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O"
30	4300521	"CCOP(=O)(CN1CC2=CC=CC=C2N(C1)CP(=O)(OCC)OCC)OCC"	"CCOP(=O)(CN1CC2=CC=CC=C2N(C1)CP(=O)(OCC)OCC)OCC"
3041	21783590	"CC(=O)C(CC(C(=O)C)C(=O)OC)C(=O)OC"	"CC(=O)C(CC(C(=O)C)C(=O)OC)C(=O)OC"
3040	129602146	"CCCCCCC(CC(=O)OC(CCCCCC)CC(=O)OCC(CO)O)O"	"CCCCCC[C@@H](CC(=O)O[C@@H](CCCCCC)CC(=O)OC[C@H](CO)O)O"
3039	12128133	"CCOC(=O)C(=CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)OCC"	"CCOC(=O)C(=CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)OCC"
3038	101109171	"C1=CC=C(C(=C1)C(=O)OCC(C(C(C(COC(=O)C2=CC=CC=C2O)O)O)O)O)O"	"C1=CC=C(C(=C1)C(=O)OC[C@H]([C@H]([C@@H]([C@H](COC(=O)C2=CC=CC=C2O)O)O)O)O)O"
3037	57224321	"CCOCCOCCOCC=O"	"CCOCCOCCOCC=O"
3034	89070123	"COC1=CC(=CC(=C1C=O)OC)C=O"	"COC1=CC(=CC(=C1C=O)OC)C=O"
3031	87327058	"CCCCCC(CC(=O)OC(CCCC)CC(=O)OC(CC)CC(=O)OC(C)CC(=O)OCCC(=O)O)O"	"CCCCCC(CC(=O)OC(CCCC)CC(=O)OC(CC)CC(=O)OC(C)CC(=O)OCCC(=O)O)O"
3030	11008413	"C1(C(O1)C(=O)O)C2C(O2)C(=O)O"	"[C@H]1([C@H](O1)C(=O)O)[C@@H]2[C@H](O2)C(=O)O"
3029	44514018	"CC1=C(C2=C(C=C1O)OC=C(C2=O)CC3=C(C=C(C=C3)O)O)O"	"CC1=C(C2=C(C=C1O)OC=C(C2=O)CC3=C(C=C(C=C3)O)O)O"
3028	25225816	"COCC1=CC2=C(C=C(C=C2)O)OC1=O"	"COCC1=CC2=C(C=C(C=C2)O)OC1=O"
3027	102237726	"CC(=O)OC1C(C(C(OC1OC2C3C(C(C(C3(C)O)O)O)C(=CO2)C(=O)OC)CO)O)O"	"CC(=O)O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@H]2[C@H]3[C@H]([C@@H]([C@@H]([C@]3(C)O)O)O)C(=CO2)C(=O)OC)CO)O)O"
3026	44512558	"C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC(CO)C(=O)O)O)O)O)O)O)O)O"	"C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@H](CO)C(=O)O)O)O)O)O)O)O)O"
3024	9956264	"CCC(CCCCCCCC(=O)O)O"	"CCC(CCCCCCCC(=O)O)O"
3023	91095206	"CC1=C(C2=C(C(=CC(=C2)O)OC)C(=O)O1)CO"	"CC1=C(C2=C(C(=CC(=C2)O)OC)C(=O)O1)CO"
3021	10649269	"CC(CCC(C(C)(C)O)O)C1CCC2(C1(CCC34C2CCC5C3(C4)C(CC(C5(C)C(=O)O)O)O)C)C"	"C[C@H](CC[C@@H](C(C)(C)O)O)[C@H]1CC[C@@]2([C@@]1(CC[C@]34[C@H]2CC[C@@H]5[C@]3(C4)[C@H](C[C@@H]([C@@]5(C)C(=O)O)O)O)C)C"
3020	14137127	"CC1(CC(C2(C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O)O)O"	"CC1(CC(C2(C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O)O)O"
3014	90182108	"C(C1C(C(C1OC2C(C(C(C(O2)CO)O)O)O)O)O)O"	"C(C1[C@@H]([C@@H](C([C@H](O1)O[C@@H]2[C@@H](C(C2CO)O)O)O)O)O)O"
3013	83697	"CC(C)CC(C(=O)O)O"	"CC(C)C[C@@H](C(=O)O)O"
3012	123851341	"CC1CCCCC(O1)C"	"CC1CCCCC(O1)C"
3011	88807587	"CCCCCCCCOP(=S)(O)OOP(=O)(O)O"	"CCCCCCCCOP(=S)(O)OOP(=O)(O)O"
3010	10400	"C1CCCC(=O)CC1"	"C1CCCC(=O)CC1"
3008	54139711	"C(CCCCCCCCC(=O)OCC(CO)O)CCCCCCCC(=O)O"	"C(CCCCCCCCC(=O)OCC(CO)O)CCCCCCCC(=O)O"
3007	15816	"C(CCCCC(=O)O)CCCCC(=O)O"	"C(CCCCC(=O)O)CCCCC(=O)O"
3006	10608739	"C(CCC(=O)O)CC(=O)CCCC(=O)O"	"C(CCC(=O)O)CC(=O)CCCC(=O)O"
3005	57378236	"C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OOCC=CC3=CC(=C(C=C3)O)O)O"	"C1[C@H]([C@@H]([C@@H](C[C@]1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)OOC/C=C/C3=CC(=C(C=C3)O)O)O"
3004	102420684	"COC1=CC(=CC(=C1O)OC)C(=O)OCC2C(C(C(C(O2)OC3=CC(=C(C=C3)O)C(=O)O)O)O)O"	"COC1=CC(=CC(=C1O)OC)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C(C=C3)O)C(=O)O)O)O)O"
3002	113896077	"COC1=CC=C(C=C1)C(C2=CC=C(O2)C(=O)O)O"	"COC1=CC=C(C=C1)C(C2=CC=C(O2)C(=O)O)O"
300	15489509	"COC1=C(C=C(C=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)O)O)OC"	"COC1=C(C=C(C=C1)[C@@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC(=C(C=C4)O)O)OC"
3001	21637592	"CC1(C2C(C(C1O)O)C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)OC)O"	"C[C@]1([C@@H]2[C@H]([C@@H]([C@@H]1O)O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)OC)O"
3000	90392504	"C(C(CO)NC1=NC(=NC(=N1)NC(CO)CO)NC(CO)CO)O"	"C(C(CO)NC1=NC(=NC(=N1)NC(CO)CO)NC(CO)CO)O"
2999	318732	"CC(=O)CC(=O)CCCCC(=O)O"	"CC(=O)CC(=O)CCCCC(=O)O"
2998	10436787	"CC12CCC3C(C1CCC4C5(CCC(C(C5CC(C4(C2)O)O)(C)CO)O)C)(CCC(C3(C)C(=O)O)O)C"	"C[C@@]12CC[C@@H]3[C@@]([C@H]1CC[C@@H]4[C@]5(CC[C@H]([C@]([C@@H]5C[C@@H]([C@]4(C2)O)O)(C)CO)O)C)(CC[C@@H]([C@]3(C)C(=O)O)O)C"
2997	13550670	"CCC(=O)CCC=C(C)C"	"CCC(=O)CCC=C(C)C"
2996	88555108	"CC#CC#CC#CC#CCCC(CO)OC(C(C(C(CO)OC)O)O)O"	"CC#CC#CC#CC#CCCC(CO)OC(C([C@@H](C(CO)OC)O)O)O"
2995	24179845	"CC(=O)NC1=NC(=O)N(C=C1)CC(=O)NN=CC(C(C(C(COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C"	"CC(=O)NC1=NC(=O)N(C=C1)CC(=O)N/N=C/[C@@H]([C@H]([C@@H]([C@@H](COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C"
2994	139588346	"CC12CC(C3(C(C1(C(C=C2)O)CO)CC3(C)CO)O)O"	"C[C@]12C[C@@H]([C@@]3([C@@H]([C@]1([C@@H](C=C2)O)CO)C[C@]3(C)CO)O)O"
2992	57034926	"C(C1C(C(C(C(O1)OC2C(C(OC2(CO)OC3C(C(C(C(O3)COCO)O)O)O)CO)O)O)O)O)O"	"C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@]2(CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COCO)O)O)O)CO)O)O)O)O)O"
2989	102509218	"C1=CC=C(C(=C1)C=CC(=[O+])O)O"	"C1=CC=C(C(=C1)/C=C/C(=[O+])O)O"
2988	123318180	"CC1(C(C(=O)CC2C1=CCC3C2(C(=O)CC4(C3(CC(C4C(C)(C(=O)CC(=O)C(C)(C)O)O)O)C)C)C)O)C"	"C[C@@]12C[C@H]([C@@H]([C@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3CC(=O)[C@@H](C4(C)C)O)C)C)[C@](C)(C(=O)CC(=O)C(C)(C)O)O)O"
2985	88965917	"C(CC(C=O)N)CO[P+](=O)O"	"C(C[C@H](C=O)N)CO[P+](=O)O"
2983	22482505	"C1=CC(=C(C=C1C=CC(=O)OC2C(C(C(C(O2)C(=O)O)O)O)O)O)O"	"C1=CC(=C(C=C1/C=C/C(=O)OC2C(C(C(C(O2)C(=O)O)O)O)O)O)O"
2982	15081291	"CC(=O)OCC1C(C(C(O1)N2C=C(C(=O)NC2=O)C=CC(=O)O)OC(=O)C)OC(=O)C"	"CC(=O)OC[C@@H]1[C@@H]([C@H]([C@@H](O1)N2C=C(C(=O)NC2=O)/C=C/C(=O)O)OC(=O)C)OC(=O)C"
298	153946	"C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O"	"C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O"
2978	88716846	"CCCCCCCCCCCC=CC=CC=C(C(=O)O)C(=O)O"	"CCCCCCCCCCCC=CC=CC=C(C(=O)O)C(=O)O"
2976	126549821	"COC1C(C(OC(C1O)OC2C(C(OC(C2O)OC3C(C(OC(C3O)OC4C(C(OC(C4OC)OC)CO)O)OC=O)O)CO)O)OC=O)O"	"COC1C(C(OC(C1O)OC2C(C(OC(C2O)OC3C(C(OC(C3O)OC4C(C(OC(C4OC)OC)CO)O)OC=O)O)CO)O)OC=O)O"
2975	46195533	"C#CCOCCOCCOCCOCCOC#C"	"C#CCOCCOCCOCCOCCOC#C"
2974	45360241	"CC1C2C(C(C1O)O)C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)OCCC4=CC=C(C=C4)O"	"CC1C2C(C(C1O)O)C(=COC2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)OCCC4=CC=C(C=C4)O"
2973	122449895	"CC1(C(C(OC1N2C=CC(=O)NC2=S)COP(=O)(OCCSC(=O)CC(C)(C)C)OCCSC(=O)CC(C)(C)C)O)O"	"CC1([C@H]([C@H](O[C@H]1N2C=CC(=O)NC2=S)COP(=O)(OCCSC(=O)CC(C)(C)C)OCCSC(=O)CC(C)(C)C)O)O"
2972	100952797	"CCCCCCCC(=O)OCC(CSP(=S)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCCC"	"CCCCCCCC(=O)OCC(CSP(=S)(O)OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCCCCCC"
297	129720095	"C1=CC(=O)OOC(=O)C(=CC(=O)OOC1=O)C2C(C(C(C(O2)(CO)O)O)O)O"	"C\1=C/C(=O)OOC(=O)/C(=C/C(=O)OOC1=O)/C2[C@H]([C@H]([C@@H]([C@@](O2)(CO)O)O)O)O"
2971	10097671	"CCCCCSC1=NC2=C(C(=N1)N(CC)CC)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O"	"CCCCCSC1=NC2=C(C(=N1)N(CC)CC)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O"
2969	2886873	"COC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])OC"	"COC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])OC"
2966	87350310	"C(CN)CO[P+](=O)O"	"C(CN)CO[P+](=O)O"
2962	21432362	"CC(=O)CCCCCCCC#CCC(=O)O"	"CC(=O)CCCCCCCC#CCC(=O)O"
2960	90871208	"CC(=O)OCCOC(=O)C1=C(C=CC(=C1)O)COC(=O)C"	"CC(=O)OCCOC(=O)C1=C(C=CC(=C1)O)COC(=O)C"
2958	122541629	"CC(C(C(=O)O)NS(=O)(=O)NC(CC(=O)N)C1=NC(=NO1)C(CC2CCCCC2)N)O"	"CC([C@@H](C(=O)O)NS(=O)(=O)N[C@@H](CC(=O)N)C1=NC(=NO1)[C@H](CC2CCCCC2)N)O"
2956	53902114	"COC(=O)C1=C(C=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O)O"	"COC(=O)C1=C(C=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O"
2955	117837212	"CC(C)OC1CCC(C(O1)C(=O)O)O"	"CC(C)O[C@@H]1CC[C@@H]([C@H](O1)C(=O)O)O"
2953	10921854	"COC(=O)C(=C)COCC(=C)C(=O)OC"	"COC(=O)C(=C)COCC(=C)C(=O)OC"
295	129568	"C1=CC(=O)N(C1=O)OC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)O)O)O)O)O"	"C1=CC(=O)N(C1=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O"
2951	26211419	"CCCCN(C1=C(N(C(=O)NC1=O)CC(C)C)N)C(=O)C2=CC=C(C=C2)[N+](=O)[O-]"	"CCCCN(C1=C(N(C(=O)NC1=O)CC(C)C)N)C(=O)C2=CC=C(C=C2)[N+](=O)[O-]"
294	89630266	"CCC1=C2C(=CC(=C(C2=C(C3=C1C(=CC(=C3O)CO)CO)O)O)CO)CO"	"CCC1=C2C(=CC(=C(C2=C(C3=C1C(=CC(=C3O)CO)CO)O)O)CO)CO"
2948	87361750	"CC#COC(=O)CCCCCCCC(=O)OC#CC"	"CC#COC(=O)CCCCCCCC(=O)OC#CC"
2946	44577125	"C1=CC=C(C=C1)C(=O)OC2C(C(C(OC2OC3=C(C=C(C=C3)O)COC(=O)C4=CC=CC=C4O)CO)O)O"	"C1=CC=C(C=C1)C(=O)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C(C=C(C=C3)O)COC(=O)C4=CC=CC=C4O)CO)O)O"
2945	54031043	"C1=CC(=C(C=C1O)SC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)O)O)O)O)O)O"	"C1=CC(=C(C=C1O)S[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O"
2943	126728589	"CCCCC1=CC(=C(C=C1O)O)C(=O)O"	"CCCCC1=CC(=C(C=C1O)O)C(=O)O"
2942	57390294	"COC1=CC(=CC(=C1O)OC)C2C(C(CO2)CC3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)CO"	"COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]([C@@H](CO2)CC3=CC(=C(C=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC)CO"
2939	101254107	"CCCCCCCCCC(CC(=O)NCCCNC(=O)C)N1CC(=O)NC(C1=O)CC2=CC=CC=C2"	"CCCCCCCCC[C@H](CC(=O)NCCCNC(=O)C)N1CC(=O)N[C@H](C1=O)CC2=CC=CC=C2"
2938	59848187	"CC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=C(C=C(C=C3)O)O"	"CC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=C(C=C(C=C3)O)O"
2937	57216266	"CCC(=O)OCCCC(=O)OCCCCCC(=O)OC"	"CCC(=O)OCCCC(=O)OCCCCCC(=O)OC"
2936	87502874	"C(CCC(=O)O)CCOC(=O)CCCCC(=O)OCCCCCC(=O)O"	"C(CCC(=O)O)CCOC(=O)CCCCC(=O)OCCCCCC(=O)O"
2932	24005230	"CCCC(C)N1CC=CC23C(C4C(=O)OCCCCC=CC4(O2)C)C(=O)N(C3C1=O)C(C)CO"	"CCCC(C)N1CC=C[C@@]23[C@@H]([C@@H]4C(=O)OCCCC/C=C\[C@@]4(O2)C)C(=O)N(C3C1=O)[C@H](C)CO"
2931	88148322	"CC(=O)NC1C(C(C(OC1ONC(=O)N)CO)(C2C(C(C(C(O2)CO)O)(C3C(C(C(C(O3)CO)O)O)O)O)O)O)O"	"CC(=O)N[C@H]1[C@H]([C@]([C@H](O[C@@H]1ONC(=O)N)CO)([C@H]2[C@@H]([C@@]([C@H]([C@H](O2)CO)O)([C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O)O)O"
293	153946	"C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O"	"C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O"
2929	138825581	"CCS(=O)(=O)N(C1=CN=CS1)C2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-]"	"CCS(=O)(=O)N(C1=CN=CS1)C2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-]"
2928	101423378	"C1=C(C2C(C1O)C(C(OC2OC3C(C(C(C(O3)CO)O)O)O)O)C(=O)O)CO"	"C1=C([C@@H]2[C@H]([C@H]1O)[C@H]([C@H](O[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)C(=O)O)CO"
2927	123330927	"CC1(C(C(OC1N2C=CC(=O)NC2=S)CO[P+](=O)OC3=CC=CC=C3)O)O"	"CC1(C(C(OC1N2C=CC(=O)NC2=S)CO[P+](=O)OC3=CC=CC=C3)O)O"
2926	3084276	"C(CCCCCCC(=O)O)CCCCCCO"	"C(CCCCCCC(=O)O)CCCCCCO"
2923	91820441	"C(C1C(C(C(C(O1)OCC(=O)CO)O)O)O)S(=O)(=O)[O-]"	"C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OCC(=O)CO)O)O)O)S(=O)(=O)[O-]"
2922	59273200	"CC1=CC(=CC(=C1O)O)C=CC2=CC(=C(C(=C2O)O)O)C=CC3=CC(=C(C(=C3)O)O)O"	"CC1=CC(=CC(=C1O)O)/C=C/C2=CC(=C(C(=C2O)O)O)/C=C/C3=CC(=C(C(=C3)O)O)O"
2921	18611946	"CN(C)CCN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)OC(C5CCCCC5)OC(=O)OC6CCCCC6"	"CN(C)CCN1C(=NN=N1)SCC2=C(N3[C@H]([C@@H](C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)OC(C5CCCCC5)OC(=O)OC6CCCCC6"
2920	134471223	"CCSC(=O)CC(=C)P1(=O)OCCO1"	"CCSC(=O)CC(=C)P1(=O)OCCO1"
2918	135966491	"CC1=C(C=C(C=C1)[N+](=O)[O-])N=NC2=C3C=CC(=CC3=CC(=C2O)C(=O)NC4=CC=CC=C4OC)C(=O)NC5=CC=CC=C5OC"	"CC1=C(C=C(C=C1)[N+](=O)[O-])N=NC2=C3C=CC(=CC3=CC(=C2O)C(=O)NC4=CC=CC=C4OC)C(=O)NC5=CC=CC=C5OC"
2916	101119960	"CC1OC2C(C(C(OC2O1)COC(=O)C)OC(=O)C)OC3C(C(C(O3)COC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5)OC(=O)C6=CC=CC=C6"	"CC1O[C@@H]2[C@H]([C@H]([C@H](O[C@@H]2O1)COC(=O)C)OC(=O)C)O[C@H]3[C@@H]([C@H]([C@@H](O3)COC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5)OC(=O)C6=CC=CC=C6"
2914	57107982	"CC(=CC=CC1=CC=C(C=C1)O)C(=O)O"	"CC(=CC=CC1=CC=C(C=C1)O)C(=O)O"
2912	57037372	"C(CCCCC(=O)CC(=O)O)CCCCC(=O)O"	"C(CCCCC(=O)CC(=O)O)CCCCC(=O)O"
