Lipids and lipid-like molecules	Benzenoids	Hydrocarbons	Organic 1,3-dipolar compounds	Polycyclic hydrocarbons	Hydrocarbon derivatives	Saturated hydrocarbons	Unsaturated hydrocarbons	Unsaturated aliphatic hydrocarbons	Aromatic hydrocarbons	Phenylpropanoids and polyketides	Organic acids and derivatives	Organic oxygen compounds	Branched unsaturated hydrocarbons	1-hydroxy-2-unsubstituted benzenoids	1-hydroxy-4-unsubstituted benzenoids	1-hydroxylamino, 2-unsubstituted benzenoids	1-hydroxylamino, 4-unsubstituted benzenoids	1,4-dihydroxy-2-halobenzenoids	Organic nitrogen compounds	Nucleosides, nucleotides, and analogues	Organoheterocyclic compounds	Organophosphorus compounds	Organosulfur compounds	Lignans, neolignans and related compounds	Chemical entities
0.815815269947052	0.028377557173371315	4.071042440045858E-6	0.03842060640454292	5.274486466078088E-5	0.9999069571495056	1.6839893942233175E-4	6.91749107772921E-7	2.2066744350013323E-5	1.2827817386096285E-7	9.333350462839007E-4	0.4423310458660126	0.9999881386756897	2.2807853383710608E-5	0.002796327229589224	4.340537416283041E-4	4.417997388372896E-6	3.1167908218776574E-6	1.07139271676715E-6	0.9998931288719177	1.0263462172588333E-5	0.10125966370105743	1.378762535750866E-4	3.909030638169497E-4	1.8601780539029278E-5	1779
0.001179987913928926	0.00771021144464612	3.0021206498531683E-7	0.006540783680975437	4.596498115461145E-7	0.9999955296516418	6.883969945192803E-6	3.362628433478676E-7	2.0381301510496996E-5	3.79162895525198E-10	1.3882819621358067E-4	0.7886475920677185	0.999911367893219	3.0115859317447757E-6	2.2303371224552393E-4	9.614684677217156E-5	1.0485779284863384E-6	1.800682298380707E-6	4.537672850801755E-7	3.6200322210788727E-4	9.830532121668512E-8	0.14877690374851227	0.8215926289558411	7.956929039210081E-6	3.7990594137227163E-7	1783
0.0026933650951832533	0.05893285945057869	3.6372332488099346E-6	0.023558566346764565	8.230419553001411E-6	0.9999915957450867	3.5001074138563126E-5	3.472513299129787E-6	1.7507765733171254E-5	1.8621938124852022E-6	0.0015660851495340466	0.2773140072822571	0.9999978542327881	2.1065299733891152E-5	0.010834146291017532	0.0039190310053527355	2.464129647705704E-4	2.3373424482997507E-4	1.8214057035947917E-6	0.9999858140945435	6.473222165368497E-4	0.8490033745765686	1.2976329890079796E-4	0.002147190272808075	1.4944052054488566E-5	1394
6.969715468585491E-4	0.13493025302886963	1.3285723525768844E-6	0.023144667968153954	8.707548659003805E-6	0.999999463558197	2.1299752916092984E-5	1.133911382567021E-6	2.5297265892731957E-5	1.0097852509716176E-6	2.627828507684171E-4	0.47446689009666443	0.9988813996315002	3.8596303056692705E-5	0.0021058761049062014	0.0018352472689002752	8.802824595477432E-6	1.0315186045772862E-5	2.63254491983389E-7	0.9999996423721313	7.065585668897256E-5	0.4243619441986084	0.5331190824508667	0.617793619632721	3.313800334581174E-6	1251
3.3279991475865245E-4	0.05276007205247879	7.684685101594368E-7	0.00874317530542612	1.647790782044467E-6	0.9999985694885254	1.2147470442869235E-5	1.0628941709001083E-6	2.49802596954396E-5	2.9001876455936326E-8	7.446092204190791E-4	0.6899554133415222	0.9999808669090271	6.425113042496378E-6	0.004218620248138905	0.0016474062576889992	3.326495289002196E-6	3.1608540211891523E-6	1.2697818192464183E-6	0.0017299785977229476	2.03174138846407E-7	0.4254097640514374	0.744477391242981	4.261449430487119E-5	5.419946319307201E-6	171
0.006737658753991127	0.062133871018886566	2.5439608180022333E-6	0.6303974390029907	8.398547834076453E-6	0.9999958872795105	4.541728776530363E-5	2.2511876522912644E-6	2.8451291655073874E-5	2.3241509552462958E-6	0.004915543366223574	0.7454266548156738	0.9999985694885254	2.6829966373043135E-5	0.009910834021866322	0.005774275865405798	2.378114004386589E-4	3.035851405002177E-4	8.429506124230102E-6	0.9999946355819702	0.001316019450314343	0.472401887178421	8.749057888053358E-4	9.181064524454996E-5	1.939221256179735E-4	1509
4.6837329864501953E-4	0.009554306045174599	1.7801935427996796E-6	0.004514994099736214	1.195506797557755E-6	0.9999878406524658	2.558499363658484E-5	1.7536464156364673E-6	1.2068307114532217E-4	1.349655942561867E-9	4.723519668914378E-5	0.17361071705818176	0.9696972370147705	8.464969141641632E-6	1.1324051592964679E-4	4.206559606245719E-5	3.1041918191476725E-7	3.635944949564873E-7	1.3699315104531706E-7	6.087578367441893E-4	6.662437712634528E-9	0.12577727437019348	0.8475311994552612	3.164474037475884E-6	3.4300376228202367E-7	832
0.4596911668777466	0.021069157868623734	6.382259471138241E-6	0.004542577546089888	8.275848813354969E-6	0.9999712109565735	4.546752825262956E-5	4.967680979461875E-6	7.263911538757384E-5	2.443365190174518E-7	0.003128381911665201	0.8123220801353455	0.9999892115592957	6.897158164065331E-5	0.0038413703441619873	0.002691491274163127	5.080030859971885E-6	4.834412720811088E-6	3.7012691791460384E-6	1.8956248823087662E-5	1.4419052604353055E-5	0.18740692734718323	8.51252640131861E-4	6.632792064920068E-4	3.438657950027846E-5	1201
0.017467280849814415	0.05309386923909187	6.060408195480704E-4	0.026150334626436234	5.723939830204472E-5	0.9996381998062134	5.3607338486472145E-5	4.985947743989527E-4	0.0010015539592131972	2.28003082156647E-5	0.006746988743543625	0.2060401439666748	0.9998740553855896	2.878447121474892E-4	0.03016579896211624	0.012511150911450386	4.3080883187940344E-5	4.116539275855757E-5	5.843284270667937E-6	2.25611831410788E-4	1.2866392353316769E-5	0.3179824948310852	6.52618648018688E-4	5.293717258609831E-4	1.1302859638817608E-4	1302
2.737862814683467E-4	0.02930748090147972	2.355361857553362E-6	0.0050009069964289665	3.3211665595445083E-6	0.9999952912330627	2.7607906304183416E-5	2.607190708658891E-6	8.103251457214355E-5	1.4793879010710498E-8	1.2601590424310416E-4	0.06045748293399811	0.9946940541267395	1.745904410199728E-5	0.003034408437088132	0.0016855226131156087	4.55288699185985E-7	4.0056994521364686E-7	7.269574098245357E-7	0.0015641811769455671	6.091379844974654E-8	0.336420476436615	0.7411298751831055	8.110027920338325E-6	2.061333816527622E-6	300
0.8595761656761169	0.004637374542653561	4.900756721326616E-6	0.040251072496175766	7.463400493179506E-7	0.9998800754547119	8.942400199885014E-6	3.1610393307346385E-6	5.3702508012065664E-5	1.5765337479933805E-8	4.0988766704685986E-4	0.8655290007591248	0.999988853931427	6.686444976367056E-6	3.1815029797144234E-4	4.7361190809169784E-5	5.683235144715582E-7	5.035237222728028E-7	8.652186522795091E-8	0.9999757409095764	7.202191909527755E-7	0.07551061362028122	8.84067703736946E-5	5.734846490668133E-5	1.6589638107689098E-6	551
0.026662157848477364	0.005439475178718567	6.442215294555353E-7	0.0027663311921060085	1.6956220179054071E-6	0.999998927116394	4.691424692282453E-6	5.850822617503582E-7	1.1040871868317481E-5	2.255718500876469E-9	0.0010351956589147449	0.8779597282409668	0.9999538660049438	4.098186309420271E-6	1.249991328222677E-4	5.252199116512202E-5	2.7455525923869573E-6	1.7566569567861734E-6	2.7268515623291023E-7	0.9999170899391174	2.8183779932078323E-7	0.16276922821998596	0.0038967665750533342	0.934287965297699	8.394713972847967E-7	312
7.171747856773436E-4	0.016575749963521957	6.976971462790971E-7	0.005315599497407675	1.021088678498927E-6	0.9999971389770508	2.220369060523808E-5	6.646791916864458E-7	2.8765538445441052E-5	2.9278361957096877E-9	1.442539505660534E-4	0.19533471763134003	0.9999279379844666	8.244123819167726E-6	9.527330403216183E-4	4.1372989653609693E-4	2.1909741008130368E-6	3.2272289445245406E-6	7.643161552550737E-7	0.0013748490018770099	1.1353848350381668E-7	0.2668265998363495	0.7845467925071716	8.385106411878951E-6	1.4155156122797052E-6	647
0.008063415065407753	0.02134220115840435	1.9749480998143554E-5	0.008869626559317112	5.344194960343884E-6	0.9999948740005493	1.53768796735676E-5	1.8448245100444183E-5	5.524538937606849E-5	7.983462069205416E-8	0.0016691447235643864	0.9426214098930359	0.9991689920425415	4.878012623521499E-5	0.0018684923416003585	8.27282085083425E-4	3.506027042021742E-6	2.2776964669901645E-6	1.7058960111171473E-6	0.9999240040779114	1.569386586197652E-5	0.6427782773971558	2.9534881468862295E-4	3.281342287664302E-5	3.446833943598904E-5	1817
0.0699656680226326	0.09870769828557968	2.7103949832962826E-5	0.030698874965310097	1.9645613065222278E-5	0.9999740123748779	8.05802847025916E-5	1.8819331671693362E-5	6.58921999274753E-5	1.1401582924008835E-5	0.023717686533927917	0.9348690509796143	0.9999976754188538	1.1874461051775143E-4	0.015300583094358444	0.0027585856150835752	2.2058295144233853E-4	1.9303899898659438E-4	3.863738129439298E-6	0.9999808073043823	0.01714242994785309	0.7223393321037292	3.951513790525496E-4	3.0733822495676577E-4	3.3370000892318785E-4	218
0.0016310702776536345	0.3410665988922119	1.7590242578080506E-6	0.29449766874313354	2.126968865923118E-5	0.9999908804893494	3.331283005536534E-5	2.106334022755618E-6	2.7865484298672527E-5	8.380524377571419E-6	0.005530212540179491	0.5367661118507385	0.9999662041664124	3.7016663554823026E-5	0.035599660128355026	0.015411325730383396	8.803437231108546E-5	7.326677587116137E-5	1.6430100231445977E-6	0.9999368190765381	1.9894144497811794E-4	0.48921215534210205	2.4283760285470635E-4	0.7304416298866272	8.183015597751364E-5	1830
3.374519874341786E-4	0.019481893628835678	1.0108957440024824E-6	0.0052945297211408615	1.277234105145908E-6	0.9999970197677612	1.7130902051576413E-5	1.0779516514958232E-6	3.771257615881041E-5	4.355850347081969E-9	8.251358667621389E-5	0.14148978888988495	0.9999447464942932	6.645911980740493E-6	0.001009825267829001	4.72363259177655E-4	8.696995337231783E-7	1.0397444611953688E-6	6.061266617507499E-7	0.0023047304712235928	6.274395047967118E-8	0.21090689301490784	0.8051397800445557	1.5792054909979925E-5	1.2222758414281998E-6	400
3.3724826062098145E-4	0.019878683611750603	1.0187847010456608E-6	0.005425221286714077	1.3035839856456732E-6	0.9999970197677612	1.7509408280602656E-5	1.0960881127175526E-6	3.7825186154805124E-5	4.573799561313763E-9	8.36833132780157E-5	0.14398710429668427	0.9999421238899231	6.774819212296279E-6	0.001029888866469264	4.8044556751847267E-4	8.413230148107687E-7	1.0020329455073806E-6	5.914882876822958E-7	0.002407556399703026	7.006229907347006E-8	0.22082334756851196	0.8015093803405762	1.5721754607511684E-5	1.2444662615962443E-6	396
9.80054959654808E-4	0.06437918543815613	1.2116632888137246E-6	0.009185368195176125	2.896247906392091E-6	0.9999963641166687	1.3433573258225806E-5	1.4617017995988135E-6	3.679940346046351E-5	3.7200283742322426E-8	8.785551181063056E-4	0.8682631254196167	0.9999891519546509	9.170387784251943E-6	0.0048673455603420734	0.001991400495171547	4.382129645819077E-6	5.501433861354599E-6	3.016700020452845E-6	9.984945645555854E-4	3.2857010978659673E-7	0.3073479235172272	0.7956122159957886	4.151425673626363E-5	7.324154012167128E-6	1386
2.3005403636489064E-4	0.05917828902602196	1.4047077456780244E-6	0.02330080419778824	4.9171590035257395E-6	0.9999977946281433	2.8847125577158295E-5	9.457185683459102E-7	1.337992671324173E-5	3.9978274912755296E-7	2.9422130319289863E-4	0.20662550628185272	0.9998762011528015	2.822464011842385E-5	0.0010081077925860882	0.0012013670057058334	6.239129106688779E-6	6.434792794607347E-6	3.246033486448141E-7	1.0	1.3227037925389595E-5	0.9389246106147766	1.5050859656184912E-4	0.5465674996376038	2.465577381371986E-6	456
2.3718579905107617E-4	0.06552254408597946	1.363782757834997E-6	0.013854371383786201	6.9771867856616154E-6	0.9999975562095642	2.8893437047372572E-5	6.986961125221569E-7	1.2263370081200264E-5	2.831959591276245E-7	2.3587114992551506E-4	0.1764218956232071	0.9989066123962402	1.9095874449703842E-5	9.458427666686475E-4	0.0011746034724637866	1.625896038603969E-5	1.680770583334379E-5	1.866490890733985E-7	1.0	6.194069555931492E-6	0.9621292352676392	7.379555609077215E-5	0.2605244219303131	2.2139645352581283E-6	490
0.9062525629997253	0.0038816018495708704	8.150701432896312E-6	0.004479283466935158	2.461566282363492E-6	0.999987781047821	8.21940466266824E-6	8.121416612993926E-6	7.716225809417665E-5	1.5047120882627496E-8	9.507345966994762E-4	0.956729531288147	0.9999172687530518	7.7383019743138E-6	4.6126090455800295E-4	1.24489568406716E-4	6.699298410239862E-6	6.808446869399631E-6	2.1650221526670066E-7	0.9998092651367188	1.1950445468755788E-6	0.08460287004709244	8.308425458380952E-5	4.7568490117555484E-5	5.18355500389589E-6	1287
0.3466063439846039	0.01294785924255848	3.071679202548694E-6	0.013577905483543873	3.047689233426354E-6	0.9999865889549255	2.995739851030521E-5	1.2165635325800395E-6	8.143229024426546E-6	1.2652540704038984E-7	0.011577353812754154	0.8580977320671082	0.9999971985816956	4.721977347799111E-6	9.33705538045615E-4	2.6365366647951305E-4	2.414811388007365E-5	2.1059637219877914E-5	1.5718616168669541E-6	0.9999644160270691	1.2252166015969124E-5	0.11664137244224548	6.59516008454375E-5	6.800371193094179E-5	6.767618742742343E-6	1687
3.1772846705280244E-4	0.018539637327194214	8.889109608389845E-7	0.005391242913901806	1.0547691999818198E-6	0.9999971389770508	1.537418575026095E-5	9.102323019760661E-7	3.171432763338089E-5	3.4765963441429903E-9	8.023046393645927E-5	0.13336145877838135	0.999953031539917	5.412170594354393E-6	8.415706688538194E-4	4.2794784530997276E-4	7.898203193690279E-7	9.565076197759481E-7	5.958552264928585E-7	0.002400374738499522	5.2362850055942545E-8	0.18551839888095856	0.8152771592140198	1.6474999938509427E-5	1.0780458978842944E-6	645
0.006646444089710712	0.02168225310742855	1.166305423794256E-6	0.05324782431125641	1.3171262253308669E-5	0.9999970197677612	1.5805622388143092E-4	2.772550828922249E-7	1.0980621482303832E-5	5.021353217671276E-7	0.0028515930753201246	0.8755784630775452	0.9999992847442627	1.2462897757359315E-5	0.0012542204931378365	5.147979245521128E-4	1.1936335795326158E-4	1.2995018914807588E-4	9.127118687501934E-7	0.9999918937683105	0.005849496461451054	0.5777290463447571	0.12504491209983826	3.225484033464454E-5	3.918014044757001E-5	31
0.1488916128873825	0.36720457673072815	9.911213055602275E-6	0.01912190020084381	3.3699652703944594E-5	0.9999751448631287	6.552749982802197E-5	5.675451575370971E-6	3.11628173221834E-5	7.82900951890042E-6	0.001040659029968083	0.055657677352428436	0.9998328685760498	4.7918652853695676E-5	0.022899407893419266	0.005847373511642218	4.3154308514203876E-5	2.9215323593234643E-5	1.3052095937382546E-6	0.9999842047691345	1.88321246241685E-5	0.6340262293815613	1.2164687359472737E-4	3.045176272280514E-4	1.450512936571613E-4	580
0.0012935757404193282	0.9247391223907471	5.816489647259004E-6	0.3710750639438629	4.3964930227957666E-5	0.9999985098838806	2.938979559985455E-5	4.430523404153064E-6	1.9192148101865314E-5	5.879030140931718E-5	0.15256132185459137	0.9042227864265442	0.9999999403953552	3.103873677900992E-5	0.14183589816093445	0.053066547960042953	0.009236296638846397	0.010684789158403873	1.9868632534780772E-6	0.9999935030937195	0.01826142519712448	0.777798593044281	1.383534981869161E-4	1.3886200031265616E-4	0.006086546462029219	879
0.34524354338645935	0.01993461512029171	3.3014478617587883E-7	0.2185901552438736	4.541421276371693E-6	0.9999827146530151	9.819437764235772E-6	1.528705126929708E-7	3.7888146380282706E-6	1.7939281349299563E-7	0.012532765045762062	0.4410803020000458	0.9999997019767761	2.4928219772846205E-6	0.003977762069553137	2.828208380378783E-4	8.359737694263458E-5	6.389920599758625E-5	2.636904810060514E-7	0.9999962449073792	8.352986696991138E-6	0.1690957248210907	4.950404036208056E-5	3.204110180377029E-5	1.434673322364688E-5	1037
9.945064084604383E-4	0.031228095293045044	4.3565077589846624E-7	0.007891975343227386	1.1780126669691526E-6	0.9999972581863403	7.629175797774224E-6	5.132953333486512E-7	2.381004742346704E-5	5.65523139428592E-9	5.287328385747969E-4	0.8581066727638245	0.9999619126319885	7.022051249805372E-6	0.0014091000193729997	5.901757394894958E-4	2.3966347271198174E-6	3.05937055600225E-6	1.2022206874462427E-6	3.993347054347396E-4	1.4311420670765074E-7	0.1976797729730606	0.8617103695869446	2.5063864086405374E-5	2.218749614257831E-6	87
4.178998351562768E-4	0.048663970082998276	1.8766756966215326E-6	0.0061339763924479485	1.942340759342187E-6	0.999997079372406	2.717398092499934E-5	1.7870230522021302E-6	3.713085243362002E-5	2.376561525352372E-8	1.8579470633994788E-4	0.14849358797073364	0.9999368786811829	1.4196459233062342E-5	0.0035923966206610203	0.0017531421035528183	3.0515714115608716E-6	3.146164317513467E-6	1.3244953152025118E-6	0.0023445175029337406	1.5958657684223E-7	0.2625562846660614	0.7920935153961182	2.3800725102773868E-5	3.221569841116434E-6	414
0.6547005772590637	0.021809568628668785	1.2649724340008106E-5	0.04041241109371185	4.7402763811987825E-6	0.9999018311500549	8.140648424159735E-5	3.882342753058765E-6	1.8782720871968195E-5	3.801451384788379E-7	0.0017081258120015264	0.8348386287689209	0.9999740123748779	1.549778062326368E-5	9.02898027561605E-4	1.5509690274484456E-4	5.14244402438635E-6	4.404515038913814E-6	6.29325541012804E-7	0.9999716877937317	1.283463916479377E-6	0.09539004415273666	2.001247921725735E-4	1.4521715638693422E-4	1.3459150977723766E-5	607
0.07909590005874634	0.013395659625530243	2.051144974757335E-6	0.22134196758270264	5.417900410975562E-6	0.9999750852584839	1.4697657206852455E-5	1.2161132190158241E-6	1.3196246982261073E-5	8.570754062020569E-8	0.0024465778842568398	0.53718501329422	0.9999901652336121	1.1225472917431034E-5	7.00764765497297E-4	1.344093179795891E-4	6.0992708313278854E-5	4.65095836261753E-5	7.700785431552504E-7	0.9999985098838806	2.4421153739240253E-6	0.10484670847654343	9.477994171902537E-5	6.634108285652474E-5	3.3008066111506196E-6	1319
3.2015112810768187E-4	0.025472037494182587	8.571312264393782E-7	0.004821093287318945	1.4655788618256338E-6	0.9999980926513672	2.016534563153982E-5	9.950493904398172E-7	3.233702227589674E-5	6.893431159227248E-9	9.925063932314515E-5	0.12287365645170212	0.999957263469696	8.728613465791568E-6	0.0017723883502185345	7.468293770216405E-4	1.0081791970151244E-6	1.0366859442001441E-6	5.527473945221573E-7	0.00260869599878788	1.4894641253704322E-7	0.4517374336719513	0.7298269271850586	1.5752713807160035E-5	1.7532606761960778E-6	76
0.13103437423706055	0.04472585394978523	1.516256020295259E-6	0.13068819046020508	1.9477720343274996E-5	0.9999951124191284	4.458327384782024E-5	1.7543254671181785E-6	2.5505754820187576E-5	8.111863962767529E-7	0.006885443814098835	0.9185888171195984	0.9999991059303284	4.3296713556628674E-5	0.0025961485225707293	0.0010640483815222979	8.860421075951308E-5	4.8880632675718516E-5	4.416236606630264E-6	0.9999831914901733	2.9214011738076806E-4	0.515609085559845	4.1909757419489324E-4	0.8891168236732483	6.428283086279407E-6	1842
9.660462965257466E-4	0.1103873997926712	4.219130914862035E-6	0.08124557137489319	2.8940745323779993E-5	0.9999871850013733	1.281404693145305E-4	1.6013344747989322E-6	2.2423813788918778E-5	5.523734671442071E-6	0.0016645645955577493	0.5152021050453186	0.9999159574508667	5.3387029765872285E-5	0.006081229075789452	0.003707070369273424	2.6442839953233488E-5	2.2075821107137017E-5	1.3309352198120905E-6	0.9999971389770508	7.68538739066571E-5	0.7404215335845947	9.683067764854059E-5	0.32378023862838745	5.665206117555499E-6	208
0.7113088369369507	0.0020888105500489473	8.050062092479493E-7	0.010250814259052277	2.9357255471040844E-7	0.9998754262924194	2.221621343778679E-6	5.996217282699945E-7	1.0203359124716371E-5	1.3108689689289577E-9	9.522856562398374E-4	0.8988298177719116	0.9999949336051941	5.577153388003353E-7	1.1429983715061098E-4	1.8286844351678155E-5	1.871780881401719E-7	1.2242998082001577E-7	2.57690714988712E-7	0.9999396800994873	1.1030791711164056E-6	0.06702989339828491	8.387053094338626E-5	5.35530416527763E-5	1.101068960451812E-6	214
0.007113628555089235	0.014436728321015835	6.95329390509869E-7	0.004261420574039221	1.4175030855767545E-6	0.999997079372406	1.00628149084514E-5	7.111637501111545E-7	2.597393176984042E-5	2.162577894537776E-9	1.9124368554912508E-4	0.6724540591239929	0.9999463558197021	3.2977259252220392E-6	5.112412036396563E-4	1.9312306540086865E-4	4.597732640831964E-6	5.998179858579533E-6	4.136074949201429E-7	0.001353776198811829	5.4030540042049324E-8	0.1615392118692398	0.8423405289649963	1.0692020623537246E-5	1.769840878296236E-6	85
0.0017513562925159931	0.02554251067340374	6.797934588576027E-7	0.007582113146781921	1.4840703670415678E-6	0.9999975562095642	1.989566590054892E-5	6.880021032884542E-7	2.640906495798845E-5	7.866375995035924E-9	3.0821020482107997E-4	0.7580251693725586	0.9999749064445496	6.655649031017674E-6	0.0010432587005198002	4.135504423175007E-4	2.2395090581994737E-6	2.976214318550774E-6	1.3935765537098632E-6	8.572160732001066E-4	1.4994871833096113E-7	0.20135937631130219	0.8565383553504944	2.9841801733709872E-5	2.542485390222282E-6	425
8.58351937495172E-4	0.01735416240990162	1.1738834473362658E-6	0.004771711304783821	1.596088509359106E-6	0.9999942183494568	1.8810211258823983E-5	1.2485177194321295E-6	4.995805284124799E-5	4.680016818525701E-9	1.8568184168543667E-4	0.23782464861869812	0.9998616576194763	8.081643500190694E-6	5.667511140927672E-4	2.2550114954356104E-4	1.0166986612603068E-6	1.2669390798691893E-6	5.250158210401423E-7	5.187843344174325E-4	3.6722724416904384E-8	0.21329782903194427	0.8394938707351685	8.454114322375972E-6	1.845169663283741E-6	668
2.4847869644872844E-4	0.022502098232507706	6.661832685495028E-7	0.004644053988158703	1.021456228045281E-6	0.9999979138374329	1.5722636817372404E-5	7.103335519786924E-7	2.982698060804978E-5	3.5757010685699697E-9	9.147129458142444E-5	0.1114020049571991	0.9998842477798462	6.813027539465111E-6	0.0012732369359582663	6.114405696280301E-4	8.429623221672955E-7	8.905971640160715E-7	6.56993393022276E-7	0.0018969775410369039	6.409770492155076E-8	0.3036229908466339	0.7756386399269104	1.4151200957712717E-5	1.064703042175097E-6	403
0.8080519437789917	0.003963775932788849	3.1305733045883244E-6	0.04272628203034401	4.097963937965687E-6	0.9996038675308228	2.3252019673236646E-5	1.8294734900337062E-6	3.6659243050962687E-5	1.1553365375505109E-8	0.0033881000708788633	0.9846900105476379	0.9999920129776001	1.3379549272940494E-5	1.0890981502598152E-4	1.8504140825825743E-5	4.3156487095075136E-7	3.3385990150236466E-7	1.5944479514473642E-7	0.9993194341659546	1.3198015267334995E-6	0.14722569286823273	1.5714872279204428E-4	1.1529129551490769E-4	7.1659974310023244E-6	33
0.5224180221557617	0.020741689950227737	9.336122843706107E-7	0.5203903317451477	3.1152790143096354E-6	0.9999638795852661	2.748284714471083E-5	4.479230142351298E-7	1.2781869372702204E-5	2.524888316202123E-7	0.013835171237587929	0.4434651732444763	0.9999982118606567	3.4941745070682373E-6	0.002913983538746834	8.595198596594855E-5	1.0878637112909928E-5	8.464164238830563E-6	5.217949023972324E-7	0.9999989867210388	1.0223759090877138E-5	0.2828686237335205	3.2038991776062176E-5	1.0458879842190072E-4	5.5664054343651515E-6	477
0.0014120624400675297	0.03753313422203064	1.031969190989912E-6	0.006628699135035276	2.0384081835800316E-6	0.9999985098838806	1.8631533748703077E-5	1.136094624598627E-6	2.406698877166491E-5	1.888789036286198E-8	5.568272317759693E-4	0.7738211154937744	0.9999862313270569	4.2290052988391835E-6	0.001801856909878552	6.71526649966836E-4	2.8522915727080544E-6	3.0685630463267444E-6	9.08168772184581E-7	0.0025961492210626602	1.8382425537311065E-7	0.3046931028366089	0.8365983366966248	5.3410472901305184E-5	4.049685230711475E-6	97
2.5251132319681346E-4	0.13095830380916595	1.5734125327071524E-6	0.009215660393238068	3.518057610563119E-6	0.9999974370002747	8.920707841753028E-6	2.140797050742549E-6	3.008305429830216E-5	1.7002584229430795E-7	8.478574454784393E-4	0.8442412614822388	0.9999696016311646	1.1221440217923373E-5	0.009142792783677578	0.0041330475360155106	8.952722055255435E-6	8.82598033058457E-6	2.77363756140403E-6	0.001718495157547295	2.466649391408282E-7	0.3299531936645508	0.8161454796791077	3.937474684789777E-5	9.015217983687762E-6	402
0.04805668815970421	0.011285734362900257	3.6834942420682637E-6	0.014256473630666733	3.26085523738584E-6	0.999989926815033	1.917683766805567E-5	2.426706487312913E-6	1.37746055770549E-5	2.5306956530357638E-8	0.002094428287819028	0.8777030110359192	0.9999876618385315	1.9279874322819524E-5	0.0016351854428648949	3.8768432568758726E-4	1.9618894384620944E-6	1.7695518863547477E-6	6.415468192244589E-7	0.9999117851257324	8.215530215238687E-6	0.660749614238739	1.3880386541131884E-4	1.119484568334883E-5	9.39578876568703E-6	1393
7.856182055547833E-4	0.11371324956417084	1.1354416528774891E-5	0.006330765318125486	7.634899520780891E-5	0.9999906420707703	2.433265617582947E-4	4.467421149456641E-6	5.963617149973288E-5	3.910976829502033E-6	2.509397454559803E-4	0.03995469957590103	4.7746943891979754E-4	8.524886652594432E-5	6.827905308455229E-4	4.550959565676749E-4	3.2053226277639624E-6	3.7231313854135806E-6	2.34794910625169E-7	0.999995231628418	6.25758184469305E-6	0.9071264863014221	2.4417497115791775E-5	0.6106864213943481	1.6896728993742727E-5	91
6.147481617517769E-4	0.005093549843877554	2.711487638862309E-7	0.007766667287796736	3.3416978340028436E-7	0.9999963641166687	1.547307510918472E-5	4.3350112832740706E-8	2.274438202221063E-6	9.144673907002243E-10	2.2940109192859381E-4	0.8450884819030762	0.9999871850013733	7.413313483084494E-7	1.168518720078282E-4	7.067549449857324E-5	1.6828809066282702E-6	2.3160764612839557E-6	7.954296279422124E-7	0.0014257278526201844	2.1278714257277898E-7	0.058734484016895294	0.9417088627815247	5.0980172090930864E-5	7.602208142998279E-7	780
9.752923506312072E-4	0.049890175461769104	9.163356367025699E-7	0.010231017135083675	1.706282887425914E-6	0.9999977350234985	1.2014513231406454E-5	1.0915615575868287E-6	2.5287927201134153E-5	1.8953759450823782E-8	5.078866961412132E-4	0.8550010919570923	0.9999868273735046	7.471399840142112E-6	0.0020943202544003725	8.631967939436436E-4	4.007704319519689E-6	5.166469236428384E-6	1.1805551594079589E-6	0.0014328500255942345	1.9921698424241185E-7	0.19656795263290405	0.8692359328269958	4.780712697538547E-5	3.375124833837617E-6	418
2.372767630731687E-4	0.02396395616233349	6.989142207203258E-7	0.004404048435389996	1.1716704193531768E-6	0.9999978542327881	1.670821620791685E-5	7.304290079446218E-7	3.054765329579823E-5	4.042707502094345E-9	8.593232632847503E-5	0.10780010372400284	0.9998781681060791	7.057230504869949E-6	0.0013075985480099916	6.231662700884044E-4	7.983163641256397E-7	8.37717266222171E-7	5.899451593904814E-7	0.0018508763751015067	6.343359615357258E-8	0.3287453353404999	0.7673205137252808	1.3013176612730604E-5	1.0942150083792512E-6	74
5.474846111610532E-4	0.030222294852137566	2.0776586495685478E-7	0.03353464975953102	4.912711801807745E-7	0.999999463558197	2.2093149709689897E-6	2.9977928761582007E-7	6.2132003222359344E-6	2.3098511992003523E-9	1.0034468141384423E-4	0.5120404958724976	0.9999954700469971	2.015996415138943E-6	7.819168386049569E-4	3.4304551081731915E-4	2.1131236280780286E-6	2.2522820017911727E-6	1.4343716259190842E-7	0.9996282458305359	4.956750672135968E-7	0.38030263781547546	0.7832620143890381	6.352826403599465E-6	2.3575382783747045E-6	101
0.03154328092932701	0.012789827771484852	2.3351415165961953E-6	0.4954529106616974	2.4955827484518522E-6	0.9999244809150696	1.0671650670701638E-5	9.3177158078106E-7	6.192912678670837E-6	5.741749475873803E-8	0.009832197800278664	0.16536106169223785	0.9999992251396179	1.5341418475145474E-5	0.0016421269392594695	4.2257405584678054E-4	1.1285082109679934E-5	5.080234132037731E-6	4.318884236909071E-7	0.9999984502792358	5.22333220942528E-6	0.5871429443359375	1.1421191447880119E-4	4.719646312878467E-5	5.748537660110742E-6	1773
